OID;VIN;SPZ_TIRBAZAR;SPZ_UNIQA;STATUS;DETAIL
19392;ZFA25000002E43689;7AS2052;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18577;ZFA25000002E52719;5SK8890;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18159;ZFA25000002E79368;7P10134;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18415;ZFA25000002E96416;4SI1678;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18544;ZFA25000002E96695;6AM0038;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17554;ZFA25000002E96730;6AL9658;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17557;ZFA25000002E97202;6AL9657;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19161;ZFA25000002F00404;4SF5841;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18629;ZFA25000002F11757;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19283;ZFA25000002F59999;6J15526;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19530;ZFA25000002F60801;1ACK163;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17775;ZFA25000002F89008;1BU8038;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17269;ZFA25000002G28983;6Z27324;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19616;ZFA25000002G29064;6Z27684;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17555;ZFA25000002G40107;7AB3719;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
16864;ZFA25000002G50700;6E15216;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17066;ZFA25000002G86959;7AD2305;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18184;ZFA25000002G88802;6Z27742;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19189;ZFA25000002G89718;7AF7385;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17200;ZFA25000002G95222;6Z31994;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17723;ZFA25000002H18181;7P45851;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17996;ZFA25000002H19709;6J50093;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19620;ZFA25000002H26908;3BI2189;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18791;ZFA25000002H58835;4SJ3388;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19549;ZFA25000002H73837;6Z39926;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19236;ZFA25000002H95999;6M74148;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18425;ZFA25000002J02926;6Z32238;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17497;ZFA25000002J15533;6Z32250;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18250;ZFA25000002J20589;7AI1491;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17719;ZFA25000002J32842;7AH0848;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17476;ZFA25000002J36552;2BB6983;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18948;ZFA25000002J95632;6J86203;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19040;ZFA25000002J97679;1AKS337;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19395;ZFA25000002K61243;6Z40052;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18297;ZFA25000002K61859;8C48502;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18630;ZFA25000002K73320;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18379;ZFA25000002K77759;7H34885;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17185;ZFA25000002K82741;4SM9450;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18723;ZFA25000002K99575;4SY8258;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17496;ZFA25000002L18511;6Z64862;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18632;ZFA25000002L24761;5SK9260;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19151;ZFA25000002L26981;1AFU657;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18114;ZFA25000002L54272;7AT6633;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17621;ZFA25000002L64875;8C52251;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18809;ZFA25000002L78612;2BH9593;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19607;ZFA25000002L80512;8AE2621;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18628;ZFA25000002L97530;4ST9989;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18779;ZFA25000002M05293;8AY5791;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18465;ZFA25000002M18000;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18797;ZFA25000002M58854;5SB2620;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19364;ZFA25000002M81979;1ALB089;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18192;ZFA25000002N23939;8C76983;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18327;ZFA25000002N27606;1TU8827;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19437;ZFA25000002N48632;4SX4940;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18499;ZFA25000002N52253;1UC3027;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18172;ZFA25000002N72660;1UE0531;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19511;ZFA25000002P04673;2BM4545;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17861;ZFA25000002P14927;8AI0569;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17918;ZFA25000002P15344;8AI0568;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18857;ZFA25000002P60707;8AN9515;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19497;ZFA25000002P67184;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17360;ZFA25000002P72679;1TY2724;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18599;ZFA25000002R15042;5SY9048;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18987;ZFA25000002R27427;2TA4556;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19128;ZFA25000002R38049;6J70210;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17838;ZFA25000002R38156;5SL7094;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18817;ZFA25000002R48092;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19623;ZFA25000002S78392;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19249;ZFA25000002T51464;7H93781;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18536;ZFA25000002T69429;7M33593;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19400;ZFA25000002T84749;6J85844;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19566;ZFA25000002U60363;5ST0166;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19039;ZFA25000002U68635;7H88366;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18302;ZFA25000002V24084;2BV9806;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18193;ZFA25000002V45094;5SV5353;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19328;ZFA25000002W81181;9P21901;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19048;ZFA25000002X02939;1AKE101;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17625;ZFA26300006101292;6AN2480;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17063;ZFA26300006185081;4AH9249;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18500;ZFA26300006A99404;8U71348;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19794;ZFA26300006D95688;5AY9557;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17495;ZFA26300006G71497;5SF7316;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17920;ZFA26300006G86168;6AJ8812;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17859;ZFA26300006J03967;4SB7736;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19319;ZFA26300006K41707;6AR3053;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18040;ZFA26300006T40733;1AFC576;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18305;ZFA26300006W15225;5SP3313;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18303;ZFA26300006W15835;5SP3312;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19187;ZFA26300008002185;1AX1781;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18984;ZFA27000064340060;6AX0288;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18568;ZFA3340000P804564;500XBLUE;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17372;ZFAFFL000J5065548;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17509;ZFAFFL001J5072735;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17363;ZFAFFL002J5065549;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18960;ZFAFFL007J5087384;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19127;ZFAFJL006L5128623;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17407;ZFCC635A505009478;2BH0961;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19588;VF640J860KB009636;4SP3978;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: UNITED BRANDS,s.r.o. mobile.de 18000eur netto SPZ v DEPOZITU !!!! N3 Číslo klíče: 159
17548;VF654ANA000030674;8T59482;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: SPZ v DEPOZITU Číslo klíče: 302
17450;W1V9071351N142377;5SH8640;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: SPZ JSOU V DEPOZITU!!! Číslo klíče: 255
17002;WDB9046131R228340;4AH1796;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: SPZ v DEPOZITU Číslo klíče: 52
17588;WDB9061531N714928;5L43677;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: TIR CENTRUM SPZ v DEPOZITU, mobile 23600€ Číslo klíče: 276
18663;WDB9061551N304522;1US7768;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: DOPEKAR SPZ v DEPOZITU Číslo klíče: 295 Číslo klíče: 194 Číslo klíče: 194 Číslo klíče: 194 Číslo klíče: 194
18664;WDB9061551N304699;3U77410;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: DOPEKAR SPZ v DEPOZITU Číslo klíče: 295
19447;WDB9062551N621709;8AA3317;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: AUTO OD TRUCKCENTRE Chybí ORV !!! SPZ V DEPOZITU! Číslo klíče: 203
18155;WDB9071351N015669;4SX3811;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: VTP DEPOZIT!!! PM + VTP PŘI PRODEJI! KOMUNIKACE PŘES WHATSAPP Číslo klíče: 384
18419;WF0HXXTTGHFU71620;8AX4896;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: SPZ v DEPOZITU Převod na VANS Číslo klíče: 251
18902;WJMM62AU00C467282;5SX2687;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: MHC SPZ v DEPOZITU Číslo klíče: 41
18009;WMAN03ZZ2HY353459;7AV1978;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: RUNJA AGRI SPZ v DEPOZITU/ STOJÍ NA TRUCK CENTRE 229+ 195 Číslo klíče: 969
19279;WV1ZZZ2DZ1H033963;6AP3852;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: SPZ v DEPOZITU - Řeší se při PRODEJI !!! Číslo klíče: 227
19268;WV1ZZZ2DZ1H035224;1AX0661;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: SPZ v DEPOZITU - Řeší se při PRODEJI !!! Číslo klíče: 332
19273;WV1ZZZ2DZ5H004671;4AR3756;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: SPZ v DEPOZITU - Řeší se při PRODEJI !!! Číslo klíče: 361
19270;WV1ZZZ2DZ5H004759;3AR4897;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: SPZ v DEPOZITU - Řeší se při PRODEJI !!! Číslo klíče: 92
17385;WV1ZZZ2DZ5H023951;5L06067;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: NSTORE VADNÝ PLOVÁK-NEUKAZUJE PALIVO!! SPZ v DEPOZITU Číslo klíče: 235 Číslo klíče: 16
19081;WV1ZZZ2FZ97001232;3J55302;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: LAPEK, a.s. - SPZ v DEPOZITU HORŠÍ BRZDY, DIFERÁK DO POMALA! ROZVODY VYMĚNĚNY VE 200TIS.KM Číslo klíče: 75
19087;WV1ZZZ2FZB7005551;4J31095;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: LAPEK, a.s. SVÍTÍ MOTOR, CHLAZENÍ KO KRABIČKA SPZ v DEPOZITU Číslo klíče: 92
19086;WV1ZZZ2FZF7001393;5J36883;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: LAPEK, a.s. SPZ v DEPOZITU Číslo klíče: 83
19097;WV1ZZZ2FZF7001721;5J36884;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: LAPEK, a.s. - SPZ v DEPOZITU MOBILE.DE 12900EUR/NETTO SVÍTÍ MOTOR Číslo klíče: 10
19093;WV1ZZZ2FZF7002181;5J37523;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: LAPEK, a.s. MOBILE.DE 12000EUR/NETTO SPZ v DEPOZITU Číslo klíče: 180
19095;WV1ZZZ2FZF7002373;5J37524;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: LAPEK, a.s. MOBILE.DE 12000EUR/NETTO SPZ v DEPOZITU Číslo klíče: 9
19091;WV1ZZZ2FZF7007857;5J54649;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: LAPEK, a.s. - SPZ v DEPOZITU MOBILE.DE 12600EUR/NETTO SVÍTÍ MOTOR, KDYŽ JEDE DO KOPCE ROZSVÍTÍ SE ŽHAVENÍ Číslo klíče: 25
19089;WV1ZZZ2FZG7003131;5J59106;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: LAPEK, a.s. MOBILE.DE 15800EUR/NETTO SPZ v DEPOZITU Číslo klíče: 148
18814;WV3ZZZSZZN9012440;5ST3744;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: TP ZATÍM NEMÁME SPZ v DEPOZITU Číslo klíče: 117
18816;WV3ZZZSZZN9012454;5ST3746;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: TP DEPOZIT SPZ v DEPOZITU Číslo klíče: 53 Číslo klíče: 53
19797;YARTDDEF9RG088584;EL583EZ;;NEPOJIŠTĚNO, ALE DEPOZIT;Vozidlo nebylo nalezeno v UNIQA ani Allianz, ale v poznámce TIRBazar byl nalezen text DEPOZIT. Poznámka: RZ DEPOZIT !!! Chybí ORV + VTP + PM Číslo klíče: 348
